# param=bhfeedback z=4.2 tol=0.25 log_space=True source=results/single_z_z4.2_value/refit/z4.2/pareto_bhfeedback.csv
Complexity,Loss,grad_err,value_mse,n_keep,gate_pass,x0_enters
18,1.284662,0.387407334151253,1.1943397763333654e-05,48,False,True
16,1.2848384,0.3878254470305534,1.1926286377662035e-05,48,False,True
14,1.2937162,0.5157555469975781,1.3600397025653553e-05,48,False,True
12,1.4207783,0.40007563444634553,1.3367214511128852e-05,48,False,True
11,1.841693,0.42793819426341306,1.4319884499343693e-05,48,False,True
10,2.217734,0.4312088686514576,1.4929237876782873e-05,48,False,True
9,2.2878907,0.45167841749078086,1.5108051069159728e-05,48,False,True
7,2.93813,0.31051917143065766,1.4761247687099172e-05,48,False,True
