# param=ns z=3.6 tol=0.25 log_space=True git=a84e36d+dirty source=results/paper_production_20260630_perz_sobolev_z2.6-4.2/seed_band/z3.6_seed1_value/refit/z3.6/pareto_ns.csv
Complexity,Loss,grad_err,value_mse,n_keep,gate_pass,x0_enters
20,0.7740394,0.5251579266553922,0.0009919163195243653,48,False,True
19,0.7752025,0.5242250936624884,0.001068863154724665,48,False,True
18,0.78608257,0.6672852730039618,0.0009965240239759518,48,False,True
17,0.85022545,0.5189313760849449,0.0012275216256756474,48,False,True
16,0.85367674,0.9204126141656164,0.0014481876385877863,48,False,True
14,0.86027515,0.9260670775070916,0.0014500178994122988,48,False,True
13,0.87142617,0.960486241103375,0.0014546474689442238,48,False,True
12,0.89193195,0.8761016930016248,0.0015472791292921952,48,False,True
11,0.9241546,0.9148017343738202,0.001546254540109319,48,False,True
8,1.6654872,0.8409600298708113,0.0020540745003899616,48,False,True
7,1.8027108,0.8418285507521928,0.0014707221543668924,48,False,True
