Complexity,Loss,Equation,score,sympy_format,lambda_format
1,77.75087,-1.524823,0.0,-1.52482300000000,PySRFunction(X=>-1.52482300000000)
3,41.740578,x0 * -2.6805542,0.3110179957629993,x0*(-2.6805542),PySRFunction(X=>x0*(-2.6805542))
5,40.13024,"aq(x0, x2) * -3.1897614",0.019671792178620005,(x0/sqrt(x2**2 + 1))*(-3.1897614),PySRFunction(X=>(x0/sqrt(x2**2 + 1))*(-3.1897614))
6,38.766045,log(x0 + x2) * -2.5350635,0.03458543020968198,-2.5350635*log(x0 + x2),PySRFunction(X=>-2.5350635*log(x0 + x2))
7,38.636494,x0 * ((x2 + -1.3020171) * 3.8177147),0.0033474643764286093,x0*(x2 - 1.3020171)*3.8177147,PySRFunction(X=>x0*(x2 - 1.3020171)*3.8177147)
8,34.943367,log(x2 + (x0 + x2)) * -4.1010337,0.10046860497743643,-4.1010337*log(x0 + 2*x2),PySRFunction(X=>-4.1010337*log(x0 + 2*x2))
9,33.277237,x0 * (square(square(x1 + x2)) + -3.8210175),0.048855075590681654,x0*((x1 + x2)**4 - 3.8210175),PySRFunction(X=>x0*((x1 + x2)**4 - 3.8210175))
10,28.056396,x0 * (square(square(x2 + square(x1))) + -3.4098396),0.17065696230372931,x0*((x1**2 + x2)**4 - 3.4098396),PySRFunction(X=>x0*((x1**2 + x2)**4 - 3.4098396))
11,24.46275,x0 * (-4.7330475 + exp(square(x2 + square(square(x1))))),0.13706507497211257,x0*(exp((x1**4 + x2)**2) - 4.7330475),PySRFunction(X=>x0*(exp((x1**4 + x2)**2) - 4.7330475))
12,22.257145,x0 * (exp(square(square(square(square(x1))) + x2)) + -4.606902),0.09448847173543241,x0*(exp((x1**8 + x2)**2) - 4.606902),PySRFunction(X=>x0*(exp((x1**8 + x2)**2) - 4.606902))
13,16.819965,(x0 - x1) * (-4.7330475 + exp(square(x2 + square(square(x1))))),0.28009650697209515,(x0 - x1)*(exp((x1**4 + x2)**2) - 4.7330475),PySRFunction(X=>(x0 - x1)*(exp((x1**4 + x2)**2) - 4.7330475))
14,15.178467,(exp(square(square(square(square(x1))) + x2)) + -4.577369) * (x0 - x1),0.10268879496096774,(x0 - x1)*(exp((x1**8 + x2)**2) - 4.577369),PySRFunction(X=>(x0 - x1)*(exp((x1**8 + x2)**2) - 4.577369))
15,14.891773,(exp(square(x2 + square(square(square(x1))))) + -4.576324) * (x0 - square(x1)),0.01906886591478686,(x0 - x1**2)*(exp((x1**8 + x2)**2) - 4.576324),PySRFunction(X=>(x0 - x1**2)*(exp((x1**8 + x2)**2) - 4.576324))
16,14.281155,((exp(square(square(square(square(x1))) + x2)) + -4.576324) * (x0 - x1)) - x2,0.04186807681718034,-x2 + (x0 - x1)*(exp((x1**8 + x2)**2) - 4.576324),PySRFunction(X=>-x2 + (x0 - x1)*(exp((x1**8 + x2)**2) - 4.576324))
17,13.738954,((x0 * 1.0336456) - x1) * ((exp(square(square(square(x1)) + x2)) * x2) + -3.950859),0.03870568019042415,(x0*1.0336456 - x1)*(x2*exp((x1**4 + x2)**2) - 3.950859),PySRFunction(X=>(x0*1.0336456 - x1)*(x2*exp((x1**4 + x2)**2) - 3.950859))
18,13.657217,((x0 - x1) * (exp(square(square(square(square(x1))) + x2)) + (-4.4574614 - x1))) - x2,0.0059670559455553334,-x2 + (x0 - x1)*(-x1 + exp((x1**8 + x2)**2) - 4.4574614),PySRFunction(X=>-x2 + (x0 - x1)*(-x1 + exp((x1**8 + x2)**2) - 4.4574614))
19,12.832371,(((x0 * 1.0336456) - x1) * ((exp(square(square(square(x1)) + x2)) * x2) + -3.950859)) - x2,0.06229713705662358,-x2 + (x0*1.0336456 - x1)*(x2*exp((x1**4 + x2)**2) - 3.950859),PySRFunction(X=>-x2 + (x0*1.0336456 - x1)*(x2*exp((x1**4 + x2)**2) - 3.950859))
