Complexity,Loss,Equation,score,sympy_format,lambda_format
1,75.739235,x0,0.0,x0,PySRFunction(X=>x0)
2,74.2525,exp(x0),0.019824874929704115,exp(x0),PySRFunction(X=>exp(x0))
3,52.47689,x0 * 3.0856802,0.3470985649405372,x0*3.0856802,PySRFunction(X=>x0*3.0856802)
4,47.21069,log(x0 + 0.122291505),0.10575253221017614,log(x0 + 0.122291505),PySRFunction(X=>log(x0 + 0.122291505))
5,39.438812,log(square(x0 + 0.280617)),0.17986994242202972,log((x0 + 0.280617)**2),PySRFunction(X=>log((x0 + 0.280617)**2))
6,38.595325,log(x0 + 0.41470838) * 2.7118597,0.021619252430656648,2.7118597*log(x0 + 0.41470838),PySRFunction(X=>2.7118597*log(x0 + 0.41470838))
7,38.102898,"aq(x0 * 4.840626, x0) - 2.5042639",0.01284081291411785,4.840626*x0/sqrt(x0**2 + 1) - 1*2.5042639,PySRFunction(X=>4.840626*x0/sqrt(x0**2 + 1) - 1*2.5042639)
8,36.51156,"(x2 - x0) * aq(-5.427144, exp(x0))",0.04266141945768823,(-x0 + x2)*(-5.427144/sqrt(exp(2*x0) + 1)),PySRFunction(X=>(-x0 + x2)*(-5.427144/sqrt(exp(2*x0) + 1)))
9,36.419735,"(4.811438 - x0) * (aq(x0, x0) - x2)",0.0025181247233163288,(4.811438 - x0)*(x0/sqrt(x0**2 + 1) - x2),PySRFunction(X=>(4.811438 - x0)*(x0/sqrt(x0**2 + 1) - x2))
10,33.627296,exp(exp(x1 - square(x1 * x0))) * x0,0.07977267993239551,x0*exp(exp(-x0**2*x1**2 + x1)),PySRFunction(X=>x0*exp(exp(-x0**2*x1**2 + x1)))
11,30.522184,log(square(square((square(x0) * x1) - (x0 + 0.5784483)))),0.0968843546297232,log((x0**2*x1 - x0 - 0.5784483)**4),PySRFunction(X=>log((x0**2*x1 - x0 - 0.5784483)**4))
12,28.196644,log(square(square(x0 + (0.5780673 - square(x1 * square(x0)))))),0.07925079971905193,log((-x0**4*x1**2 + x0 + 0.5780673)**4),PySRFunction(X=>log((-x0**4*x1**2 + x0 + 0.5780673)**4))
13,25.94919,(x0 * exp(((x2 - square(x0)) * x1) + 1.3871763)) - 2.5719688,0.0830625685180611,x0*exp(x1*(-x0**2 + x2) + 1.3871763) - 1*2.5719688,PySRFunction(X=>x0*exp(x1*(-x0**2 + x2) + 1.3871763) - 1*2.5719688)
14,22.237764,(x0 * exp(exp(((x2 - square(x0)) * x1) + 0.29389858))) - 2.5572405,0.1543484704923072,x0*exp(exp(x1*(-x0**2 + x2) + 0.29389858)) - 1*2.5572405,PySRFunction(X=>x0*exp(exp(x1*(-x0**2 + x2) + 0.29389858)) - 1*2.5572405)
15,22.135069,(x0 * exp((((x2 - square(x0)) * x1) * 1.313918) + 1.3871763)) - 2.5719688,0.004628741345201275,x0*exp((-x0**2 + x2)*x1*1.313918 + 1.3871763) - 1*2.5719688,PySRFunction(X=>x0*exp((-x0**2 + x2)*x1*1.313918 + 1.3871763) - 1*2.5719688)
16,21.489782,(x0 * -5.767959) + ((x0 * exp((x1 * (x2 - x0)) + 2.2951787)) + -2.5247564),0.029585617064568963,x0*exp(x1*(-x0 + x2) + 2.2951787) + x0*(-5.767959) - 2.5247564,PySRFunction(X=>x0*exp(x1*(-x0 + x2) + 2.2951787) + x0*(-5.767959) - 2.5247564)
17,20.65919,(exp(((x2 - square(x0)) * x1) + 1.9177833) * x0) + (-2.5841377 - (x0 * 2.9046273)),0.03941730962246237,x0*exp(x1*(-x0**2 + x2) + 1.9177833) - 2.9046273*x0 - 2.5841377,PySRFunction(X=>x0*exp(x1*(-x0**2 + x2) + 1.9177833) - 2.9046273*x0 - 2.5841377)
18,20.161442,(x0 * -5.7061496) + (-2.5283985 + (exp((((x2 - x0) - -0.19145674) * x1) + 2.245385) * x0)),0.02438828830440628,x0*exp(x1*(-x0 + x2 - 1*(-0.19145674)) + 2.245385) + x0*(-5.7061496) - 2.5283985,PySRFunction(X=>x0*exp(x1*(-x0 + x2 - 1*(-0.19145674)) + 2.245385) + x0*(-5.7061496) - 2.5283985)
20,19.960325,((x0 * -5.695063) + (exp((x1 * ((x2 - x0) - -0.20311949)) + 2.2407255) * x0)) + (-2.2993317 - x1),0.00501270755353374,x0*exp(x1*(-x0 + x2 - 1*(-0.20311949)) + 2.2407255) + x0*(-5.695063) - x1 - 2.2993317,PySRFunction(X=>x0*exp(x1*(-x0 + x2 - 1*(-0.20311949)) + 2.2407255) + x0*(-5.695063) - x1 - 2.2993317)
