# param=bhfeedback z=3.6 tol=0.25 log_space=True source=results/paper_production_20260630_perz_sobolev_z2.6-4.2/budget35_value/refit/z3.6/pareto_bhfeedback.csv
Complexity,Loss,grad_err,value_mse,n_keep,gate_pass,x0_enters
35,0.9451819,0.7858591416513347,2.596587227498169e-05,48,False,True
33,0.94722503,0.8303591660826298,2.6011875914156902e-05,48,False,True
32,0.949195,0.6181281491928471,2.607582717484665e-05,48,False,True
30,0.9501206,0.6962834775932367,2.5810032504542794e-05,48,False,True
29,0.9543575,0.5444456426997009,2.6154641605982913e-05,48,False,True
28,0.9594053,0.7282530991090101,2.6089023522605562e-05,48,False,True
27,0.96260804,0.5067575021366558,2.6066752071542657e-05,48,False,True
26,0.9700689,0.8394161905369496,2.6037603834340576e-05,48,False,True
25,0.98333406,0.9274413026876442,2.6113640450139068e-05,48,False,True
24,0.9841559,0.8905663723811887,2.6286574233757233e-05,48,False,True
22,0.99953866,0.9569498946200001,2.6644242614255113e-05,48,False,True
20,1.0026665,0.9468460706391358,2.6499030878504823e-05,48,False,True
18,1.0168499,0.9480083612385031,2.605468807487699e-05,48,False,True
17,1.0752754,0.6747279153205172,2.6241063510457813e-05,48,False,True
16,1.1593105,0.45040291463042514,2.5764453532666944e-05,48,False,True
15,1.1767373,1.0327669784548172,2.6573335339562496e-05,48,False,True
14,1.2360449,0.6566396940784687,2.532075433236625e-05,48,False,True
13,1.2620769,1.598325555557397,3.1063834672761745e-05,48,False,True
12,1.3057969,2.7215453972349652,3.314599974947307e-05,48,False,True
11,1.3226273,1.3352853855510554,2.9439930650269306e-05,48,False,True
