Complexity,Loss,Equation,score,sympy_format,lambda_format
1,242.34296,x0,0.0,x0,PySRFunction(X=>x0)
2,215.68094,exp(x0),0.11655372695018303,exp(x0),PySRFunction(X=>exp(x0))
3,168.30124,"aq(-9.318536, x0)",0.24804471705782868,-9.318536/sqrt(x0**2 + 1),PySRFunction(X=>-9.318536/sqrt(x0**2 + 1))
4,133.00752,square(x0 * -2.138864),0.23534980098848626,4.574739210496*x0**2,PySRFunction(X=>4.574739210496*x0**2)
5,118.90796,"aq(-17.07726, x0) + 11.238064",0.11205591950655262,11.238064 - 17.07726/sqrt(x0**2 + 1),PySRFunction(X=>11.238064 - 17.07726/sqrt(x0**2 + 1))
6,103.96808,(square(x0) + -1.1235462) * 4.8402653,0.1342658195162603,(x0**2 - 1.1235462)*4.8402653,PySRFunction(X=>(x0**2 - 1.1235462)*4.8402653)
7,87.466866,x2 * (square(exp(x0)) + -10.795818),0.17282388159128015,x2*(exp(2*x0) - 10.795818),PySRFunction(X=>x2*(exp(2*x0) - 10.795818))
8,74.70544,((square(x0) + -1.2699221) * 8.121085) * x2,0.15770713324359448,(x0**2 - 1.2699221)*8.121085*x2,PySRFunction(X=>(x0**2 - 1.2699221)*8.121085*x2)
9,63.92397,((x2 + x0) * 7.42452) * (x0 + -1.0237293),0.15585850570359777,(x0 + x2)*7.42452*(x0 - 1.0237293),PySRFunction(X=>(x0 + x2)*7.42452*(x0 - 1.0237293))
11,53.715843,"(x2 + x0) * (aq(x0 * 15.2688055, x0) + -12.454764)",0.08699321123992629,(x0 + x2)*(15.2688055*x0/sqrt(x0**2 + 1) - 12.454764),PySRFunction(X=>(x0 + x2)*(15.2688055*x0/sqrt(x0**2 + 1) - 12.454764))
12,42.491188,((x0 + -1.1242694) * 5.927663) * (square(x2 * 1.4795581) + x0),0.23441127267985018,(x0 - 1.1242694)*5.927663*(x0 + 2.18909217127561*x2**2),PySRFunction(X=>(x0 - 1.1242694)*5.927663*(x0 + 2.18909217127561*x2**2))
13,38.334717,(((x2 + (x0 + x2)) - x1) * 5.862263) * (x0 + -1.1549606),0.10294077855986528,(x0 - x1 + x2 + x2)*5.862263*(x0 - 1.1549606),PySRFunction(X=>(x0 - x1 + x2 + x2)*5.862263*(x0 - 1.1549606))
14,34.469906,((x2 - x1) + (x0 + square(x2))) * ((x0 + -1.0725662) * 6.419006),0.1062692811798194,(x0 - x1 + x2**2 + x2)*(x0 - 1.0725662)*6.419006,PySRFunction(X=>(x0 - x1 + x2**2 + x2)*(x0 - 1.0725662)*6.419006)
15,30.525019,((x0 * 6.2051) + -7.0168734) * ((square(x2) + x0) + (x2 - square(x1))),0.12154001107886532,(x0*6.2051 - 7.0168734)*(x0 - x1**2 + x2**2 + x2),PySRFunction(X=>(x0*6.2051 - 7.0168734)*(x0 - x1**2 + x2**2 + x2))
16,28.532578,(((x2 - square(x1)) + (x0 + x2)) * ((x0 * 6.765893) + -9.5812)) - -5.3034844,0.0675001202706158,(x0*6.765893 - 9.5812)*(x0 - x1**2 + x2 + x2) - 1*(-5.3034844),PySRFunction(X=>(x0*6.765893 - 9.5812)*(x0 - x1**2 + x2 + x2) - 1*(-5.3034844))
17,27.852133,(((7.6916003 - x0) * x0) + -7.777985) * (x2 + ((x0 - square(x1)) + square(x2))),0.024136969857125292,(x0*(7.6916003 - x0) - 7.777985)*(x0 - x1**2 + x2**2 + x2),PySRFunction(X=>(x0*(7.6916003 - x0) - 7.777985)*(x0 - x1**2 + x2**2 + x2))
18,26.88213,"aq((((x2 + (x0 + x2)) - 0.4281215) - square(x1)) * 7.521006, x0) * (x0 + -1.0897396)",0.03544779872248657,(7.521006*(x0 - x1**2 + x2 + x2 - 1*0.4281215)/sqrt(x0**2 + 1))*(x0 - 1.0897396),PySRFunction(X=>(7.521006*(x0 - x1**2 + x2 + x2 - 1*0.4281215)/sqrt(x0**2 + 1))*(x0 - 1.0897396))
19,23.390839,((((x2 + x0) - square(x1)) + square(x2)) * ((x0 * (8.386284 - x0)) + -9.394768)) - -3.103385,0.13911730360426866,(x0*(8.386284 - x0) - 9.394768)*(x0 - x1**2 + x2**2 + x2) - 1*(-3.103385),PySRFunction(X=>(x0*(8.386284 - x0) - 9.394768)*(x0 - x1**2 + x2**2 + x2) - 1*(-3.103385))
20,22.903076,(((x0 - square(square(x1))) + (x2 + square(x2))) * ((x0 * (8.386284 - x0)) + -9.394768)) - -3.103385,0.021073225298947847,(x0*(8.386284 - x0) - 9.394768)*(x0 - x1**4 + x2**2 + x2) - 1*(-3.103385),PySRFunction(X=>(x0*(8.386284 - x0) - 9.394768)*(x0 - x1**4 + x2**2 + x2) - 1*(-3.103385))
