Complexity,Loss,Equation,score,sympy_format,lambda_format
1,128.00671,-4.6854024,0.0,-4.68540240000000,PySRFunction(X=>-4.68540240000000)
3,114.83489,x2 * -9.370786,0.05429366342441552,x2*(-9.370786),PySRFunction(X=>x2*(-9.370786))
4,108.63639,square(x2) * -13.780636,0.05548892332677231,x2**2*(-13.780636),PySRFunction(X=>x2**2*(-13.780636))
5,91.559525,"aq(-6.913123, 0.6883588 - x0)",0.171017127029085,-6.913123/sqrt((0.6883588 - x0)**2 + 1),PySRFunction(X=>-6.913123/sqrt((0.6883588 - x0)**2 + 1))
6,76.70064,"aq(-5.8805313, exp(x0 * -3.696084))",0.17707925467937777,-5.8805313/sqrt(1 + exp(-7.392168*x0)),PySRFunction(X=>-5.8805313/sqrt(1 + exp(-7.392168*x0)))
8,66.576675,exp(((x0 + x2) * -5.0168805) + 3.2475574),0.0707778807793159,exp(3.2475574 + (x0 + x2)*(-5.0168805)),PySRFunction(X=>exp(3.2475574 + (x0 + x2)*(-5.0168805)))
9,63.041058,exp((square(x2 + x0) * -5.1709967) + 2.094273),0.05456806257422628,exp(2.094273 + (x0 + x2)**2*(-5.1709967)),PySRFunction(X=>exp(2.094273 + (x0 + x2)**2*(-5.1709967)))
10,40.341774,exp(((x0 + x2) + -0.685526) * -4.5931673) - 5.159445,0.4463987206422931,exp((x0 + x2 - 0.685526)*(-4.5931673)) - 1*5.159445,PySRFunction(X=>exp((x0 + x2 - 0.685526)*(-4.5931673)) - 1*5.159445)
11,25.836227,(exp(square(x2 + x0) * -5.123829) - x2) * 8.560682,0.44560985343998083,(-x2 + exp((x0 + x2)**2*(-5.123829)))*8.560682,PySRFunction(X=>(-x2 + exp((x0 + x2)**2*(-5.123829)))*8.560682)
13,22.621855,exp(((x2 + x0) * -4.6720605) + 3.1635077) - square(x2 * -3.7832532),0.06643058996123806,-14.3130047753102*x2**2 + exp(3.1635077 + (x0 + x2)*(-4.6720605)),PySRFunction(X=>-14.3130047753102*x2**2 + exp(3.1635077 + (x0 + x2)*(-4.6720605)))
14,19.893766,exp((square(x2 + x0) * -4.990005) + 2.0904002) - square(x2 * -3.7547073),0.12851005807832339,-14.0978269086733*x2**2 + exp(2.0904002 + (x0 + x2)**2*(-4.990005)),PySRFunction(X=>-14.0978269086733*x2**2 + exp(2.0904002 + (x0 + x2)**2*(-4.990005)))
15,18.588165,(exp((square(x0 + x2) * -5.0388155) + 2.088939) - (x2 * 22.460163)) + 8.443574,0.06788132844266519,-22.460163*x2 + exp(2.088939 + (x0 + x2)**2*(-5.0388155)) + 8.443574,PySRFunction(X=>-22.460163*x2 + exp(2.088939 + (x0 + x2)**2*(-5.0388155)) + 8.443574)
16,18.073778,exp((square(x0 + x2) * -4.9947667) + 2.0884738) - square((x2 * 4.0706353) - x1),0.028062929310871235,-(-x1 + x2*4.0706353)**2 + exp(2.0884738 + (x0 + x2)**2*(-4.9947667)),PySRFunction(X=>-(-x1 + x2*4.0706353)**2 + exp(2.0884738 + (x0 + x2)**2*(-4.9947667)))
17,17.261885,"aq(exp((square(x0 + x2) * -5.111314) + 2.1387284) - ((x2 * 23.412176) + -8.705362), x1)",0.045961266824039726,(-(x2*23.412176 - 8.705362) + exp(2.1387284 + (x0 + x2)**2*(-5.111314)))/sqrt(x1**2 + 1),PySRFunction(X=>(-(x2*23.412176 - 8.705362) + exp(2.1387284 + (x0 + x2)**2*(-5.111314)))/sqrt(x1**2 + 1))
18,16.776995,"aq(exp((-4.386688 * square(x2 + x0)) + 2.1976304) - (square(x2 * -3.7812014) - x0), x1)",0.028492288981906845,(-(-x0 + 14.297484027362*x2**2) + exp(2.1976304 - 4.386688*(x0 + x2)**2))/sqrt(x1**2 + 1),PySRFunction(X=>(-(-x0 + 14.297484027362*x2**2) + exp(2.1976304 - 4.386688*(x0 + x2)**2))/sqrt(x1**2 + 1))
19,16.4617,"aq(((x0 + exp((square(x2 + x0) * -4.2818356) + 2.1701972)) - (x2 * 18.010895)) + 4.824314, x1)",0.018972132164879224,(x0 - 18.010895*x2 + exp(2.1701972 + (x0 + x2)**2*(-4.2818356)) + 4.824314)/sqrt(x1**2 + 1),PySRFunction(X=>(x0 - 18.010895*x2 + exp(2.1701972 + (x0 + x2)**2*(-4.2818356)) + 4.824314)/sqrt(x1**2 + 1))
20,15.092084,"(square(aq(x0, x2)) - ((x2 * 21.152025) - 7.317315)) + exp((square(x0 + x2) * -4.5605507) + 2.087227)",0.0868661026469956,x0**2/(x2**2 + 1) - (x2*21.152025 - 1*7.317315) + exp(2.087227 + (x0 + x2)**2*(-4.5605507)),PySRFunction(X=>x0**2/(x2**2 + 1) - (x2*21.152025 - 1*7.317315) + exp(2.087227 + (x0 + x2)**2*(-4.5605507)))
