Complexity,Loss,Equation,score,sympy_format,lambda_format
1,128.00671,-4.6854234,0.0,-4.68542340000000,PySRFunction(X=>-4.68542340000000)
3,114.83489,x2 * -9.37076,0.05429366342441552,x2*(-9.37076),PySRFunction(X=>x2*(-9.37076))
4,108.63639,-13.780611 * square(x2),0.05548892332677231,-13.780611*x2**2,PySRFunction(X=>-13.780611*x2**2)
5,91.55922,"aq(-6.906985, 0.6893286 - x0)",0.17102045820088824,-6.906985/sqrt((0.6893286 - x0)**2 + 1),PySRFunction(X=>-6.906985/sqrt((0.6893286 - x0)**2 + 1))
6,66.069305,"aq(-7.706676, log(x0 + x2))",0.32628170920403937,-7.706676/sqrt(log(x0 + x2)**2 + 1),PySRFunction(X=>-7.706676/sqrt(log(x0 + x2)**2 + 1))
7,54.70816,"aq(-6.7645793, log(x0 + square(x2)))",0.1886913912071081,-6.7645793/sqrt(log(x0 + x2**2)**2 + 1),PySRFunction(X=>-6.7645793/sqrt(log(x0 + x2**2)**2 + 1))
8,41.579075,"aq(-5.2521114, square(log(square(x2) + x0)))",0.2744158397228311,-5.2521114/sqrt(log(x0 + x2**2)**4 + 1),PySRFunction(X=>-5.2521114/sqrt(log(x0 + x2**2)**4 + 1))
9,39.61958,"aq(-5.5929885, square(log((-0.18845227 + x0) + x2)))",0.04827359540266549,-5.5929885/sqrt(log(x0 + x2 - 0.18845227)**4 + 1),PySRFunction(X=>-5.5929885/sqrt(log(x0 + x2 - 0.18845227)**4 + 1))
10,30.597721,square(log(square(x0 + x2))) + (x2 * -10.122617),0.2583979114469098,-10.122617*x2 + log((x0 + x2)**2)**2,PySRFunction(X=>-10.122617*x2 + log((x0 + x2)**2)**2)
11,24.8241,(square(x2) * -14.659314) + square(log(square(x0 + x2))),0.20911057356297616,-14.659314*x2**2 + log((x0 + x2)**2)**2,PySRFunction(X=>-14.659314*x2**2 + log((x0 + x2)**2)**2)
12,23.231968,(square(log(square(x2 + x0))) + (x2 * -22.993876)) + 8.580546,0.0662856942666487,-22.993876*x2 + log((x0 + x2)**2)**2 + 8.580546,PySRFunction(X=>-22.993876*x2 + log((x0 + x2)**2)**2 + 8.580546)
13,20.05509,"square(log(square(x2 + aq(x0, x2)))) + (square(x2) * -14.382379)",0.14704627436008402,-14.382379*x2**2 + log((x0/sqrt(x2**2 + 1) + x2)**2)**2,PySRFunction(X=>-14.382379*x2**2 + log((x0/sqrt(x2**2 + 1) + x2)**2)**2)
14,18.566776,"(8.360737 + square(log(square(aq(x0, x2) + x2)))) + (x2 * -22.480928)",0.07710923993368661,-22.480928*x2 + log((x0/sqrt(x2**2 + 1) + x2)**2)**2 + 8.360737,PySRFunction(X=>-22.480928*x2 + log((x0/sqrt(x2**2 + 1) + x2)**2)**2 + 8.360737)
15,18.06063,"square(log(square(aq(x0, x2) + x2))) + ((-13.896447 - x0) * square(x2))",0.02763931583585118,x2**2*(-x0 - 13.896447) + log((x0/sqrt(x2**2 + 1) + x2)**2)**2,PySRFunction(X=>x2**2*(-x0 - 13.896447) + log((x0/sqrt(x2**2 + 1) + x2)**2)**2)
16,15.007191,"square(square(aq(x0, x2) + exp((0.93706506 - x2) - x0))) + (x2 * -13.836306)",0.1852049448746039,x2*(-13.836306) + (x0/sqrt(x2**2 + 1) + exp(-x0 - x2 + 0.93706506))**4,PySRFunction(X=>x2*(-13.836306) + (x0/sqrt(x2**2 + 1) + exp(-x0 - x2 + 0.93706506))**4)
17,13.744631,square(square(x0 + (exp((1.0094432 - x2) - x0) - square(x2)))) + (x2 * -12.156412),0.08788121109576143,x2*(-12.156412) + (x0 - x2**2 + exp(-x0 - x2 + 1.0094432))**4,PySRFunction(X=>x2*(-12.156412) + (x0 - x2**2 + exp(-x0 - x2 + 1.0094432))**4)
18,12.719156,"aq(square(square(exp((0.9461319 - x2) - x0) + aq(x0, x2))) + (x2 * -14.533287), x1)",0.07753907162166787,(x2*(-14.533287) + (x0/sqrt(x2**2 + 1) + exp(-x0 - x2 + 0.9461319))**4)/sqrt(x1**2 + 1),PySRFunction(X=>(x2*(-14.533287) + (x0/sqrt(x2**2 + 1) + exp(-x0 - x2 + 0.9461319))**4)/sqrt(x1**2 + 1))
19,11.750383,"aq((x2 * -12.795066) + square(square((x0 + exp((1.0173835 - x2) - x0)) - square(x2))), x1)",0.07922336770569453,(x2*(-12.795066) + (x0 - x2**2 + exp(-x0 - x2 + 1.0173835))**4)/sqrt(x1**2 + 1),PySRFunction(X=>(x2*(-12.795066) + (x0 - x2**2 + exp(-x0 - x2 + 1.0173835))**4)/sqrt(x1**2 + 1))
20,10.867189,"aq(square(square(aq(aq(x0, x1), x2) + exp((0.93473065 - x2) - x0))) + (x2 * -14.195634), x1)",0.07813776976960872,(x2*(-14.195634) + (x0/(sqrt(x1**2 + 1)*sqrt(x2**2 + 1)) + exp(-x0 - x2 + 0.93473065))**4)/sqrt(x1**2 + 1),PySRFunction(X=>(x2*(-14.195634) + (x0/(sqrt(x1**2 + 1)*sqrt(x2**2 + 1)) + exp(-x0 - x2 + 0.93473065))**4)/sqrt(x1**2 + 1))
21,10.1116085,"aq(square(square(exp((0.9328387 - x2) - x0) + aq(x0, exp(x1) * x2))) + (x2 * -14.066187), x1)",0.07206394575558916,(x2*(-14.066187) + (x0/sqrt(x2**2*exp(2*x1) + 1) + exp(-x0 - x2 + 0.9328387))**4)/sqrt(x1**2 + 1),PySRFunction(X=>(x2*(-14.066187) + (x0/sqrt(x2**2*exp(2*x1) + 1) + exp(-x0 - x2 + 0.9328387))**4)/sqrt(x1**2 + 1))
22,9.888769,"aq((x2 * -14.9249735) + square(square(aq(aq(x0, x1), x2) + exp((0.9453303 - x2) - x0))), x1 * 1.6827862)",0.022284451551497685,(x2*(-14.9249735) + (x0/(sqrt(x1**2 + 1)*sqrt(x2**2 + 1)) + exp(-x0 - x2 + 0.9453303))**4)/sqrt(2.83176939491044*x1**2 + 1),PySRFunction(X=>(x2*(-14.9249735) + (x0/(sqrt(x1**2 + 1)*sqrt(x2**2 + 1)) + exp(-x0 - x2 + 0.9453303))**4)/sqrt(2.83176939491044*x1**2 + 1))
23,9.37984,"aq(aq((x2 * -14.637074) + square(square(aq(x0, x2 * exp(x1)) + exp((0.94113404 - x2) - x0))), x1), x1)",0.05283696342356854,(x2*(-14.637074) + (x0/sqrt(x2**2*exp(2*x1) + 1) + exp(-x0 - x2 + 0.94113404))**4)/(x1**2 + 1),PySRFunction(X=>(x2*(-14.637074) + (x0/sqrt(x2**2*exp(2*x1) + 1) + exp(-x0 - x2 + 0.94113404))**4)/(x1**2 + 1))
