# param=hub z=3.6 tol=0.25 log_space=True source=results/paper_production_20260630_perz_sobolev_z2.6-4.2/sens_maxsize30_sobolev/refit/z3.6/pareto_hub.csv
Complexity,Loss,grad_err,value_mse,n_keep,gate_pass,x0_enters
29,375.29202,0.9717374777101851,0.0005769641317586806,48,False,True
28,375.52545,0.9729973575856432,0.0005808471191596735,48,False,True
27,375.6667,0.9570151373643652,0.0005637180720578056,48,False,True
26,376.05664,0.9718936213449647,0.000580653108777074,48,False,True
25,376.61493,0.9559982942680796,0.000574834313452711,48,False,True
24,379.8365,0.9699226450201157,0.0006114973218347353,48,False,True
23,381.80258,0.9685520805833815,0.0005355958689380152,48,False,True
22,382.90887,0.9773678656580967,0.0005744255320294697,48,False,True
21,384.45288,0.9687438528743859,0.0005047909796319184,48,False,True
20,384.68356,0.977367865659007,0.0005046926331693506,48,False,True
19,386.6437,0.9720556146290333,0.0004933879022528409,48,False,True
18,391.2235,0.9408561657484449,0.0005067101325189954,48,False,True
17,391.4854,1.000939013259167,0.000710815293748028,48,False,True
16,393.30713,0.9453421631791789,0.0005307311226774655,48,False,True
15,395.62885,0.9453421631788139,0.0004858628128313895,48,False,True
14,398.01672,0.9957626760010023,0.0005575037797849675,48,False,True
13,400.25064,0.9957626760023137,0.000481553095101294,48,False,True
12,407.24362,0.9957626760010023,0.0003402768262159326,48,False,True
11,417.0736,0.9999989710821655,0.0003314493270468816,48,False,True
10,423.27304,0.9957626760010023,0.00034734918774825395,48,False,True
9,432.7692,0.9999577351470424,0.0003342949561235143,48,False,True
8,437.6222,0.9801712636689657,0.00031064548849164,48,False,True
7,443.79938,0.9988664759707777,0.00029299552383477904,48,False,True
6,449.66367,0.9793475975355528,0.0002961817277790289,48,False,True
