# param=dtau0 z=3.6 tol=0.25 log_space=True git=7aa26af source=results/paper_production_20260630_perz_sobolev_z2.6-4.2/sens_maxsize30_sobolev/refit/z3.6/pareto_dtau0.csv
Complexity,Loss,grad_err,value_mse,n_keep,gate_pass,x0_enters
30,0.0015835096,0.0027813047823925796,1.9775486214213597e-06,48,True,True
27,0.0015864696,0.002693495145307201,1.9888045190332006e-06,48,True,True
26,0.00176039,0.0016378504591139653,2.798886035697594e-06,48,True,True
25,0.0017663869,0.002676939413070456,2.511899401091589e-06,48,True,True
23,0.0018787336,0.002780630121140215,2.71230274810321e-06,48,True,True
22,0.0018911412,0.0027925864770514397,2.6961612147823055e-06,48,True,True
21,0.002018991,0.003065115685030262,2.710070821390974e-06,48,True,True
20,0.002477493,0.002715476373110648,3.193623643624564e-06,48,True,True
19,0.0025291606,0.002747765566372906,4.187973440554749e-06,48,True,True
17,0.0033365288,0.004311932679547659,4.189440424484412e-06,48,True,True
15,0.004841761,0.008565582335871291,2.723579863049177e-06,48,True,True
14,0.005330684,0.00857922731370514,2.715276206389743e-06,48,True,True
13,0.0055668885,0.008550290631531676,2.9190176126923413e-06,48,True,True
12,0.00663055,0.008549880801982657,3.676903448199857e-06,48,True,True
11,0.0070113917,0.008551762463438639,3.853603600072571e-06,48,True,True
10,0.008633005,0.009118407175649934,3.870022607408061e-06,48,True,True
9,0.02784781,0.00950045069886779,2.2734019897904904e-05,48,True,True
8,0.03482659,0.009147447212982718,6.742548227214702e-05,48,True,True
7,0.060725864,0.010019639507013123,9.624756147476656e-05,48,True,True
5,0.09201025,0.009147103020149372,6.764469315277195e-05,48,True,True
3,5.0216713,0.06905208956382919,0.00797396524685615,48,True,True
2,21.122545,0.46994092127017,0.008996427701486029,48,False,True
1,31.012114,0.7095447227140347,0.0033326679814830247,48,False,True
