Complexity,Loss,Equation,score,sympy_format,lambda_format
1,1.8447642,-0.5030912,0.0,-0.503091200000000,PySRFunction(X=>-0.503091200000000)
3,1.3571283,x0 - 1.0031214,0.15349027063441864,x0 - 1*1.0031214,PySRFunction(X=>x0 - 1*1.0031214)
4,1.0249573,log(x0 + 0.08123308),0.28071996999181986,log(x0 + 0.08123308),PySRFunction(X=>log(x0 + 0.08123308))
5,0.69417584,(x0 - x2) * 3.2039301,0.38968093199665577,(x0 - x2)*3.2039301,PySRFunction(X=>(x0 - x2)*3.2039301)
7,0.58535486,((x0 - x2) * 3.0206287) - x1,0.08525351927772351,-x1 + (x0 - x2)*3.0206287,PySRFunction(X=>-x1 + (x0 - x2)*3.0206287)
9,0.55862474,((x2 - x0) * (x0 - 3.3936436)) - x1,0.02337015989553991,-x1 + (-x0 + x2)*(x0 - 1*3.3936436),PySRFunction(X=>-x1 + (-x0 + x2)*(x0 - 1*3.3936436))
10,0.54310954,((x0 - x2) - square(x0 * x1)) * 3.360584,0.028166911112662604,(-x0**2*x1**2 + x0 - x2)*3.360584,PySRFunction(X=>(-x0**2*x1**2 + x0 - x2)*3.360584)
11,0.5050515,((x2 * (-1.4876591 - (x1 - x0))) + x0) * 2.0591848,0.0726506264385843,(x0 + x2*(-(-x0 + x1) - 1.4876591))*2.0591848,PySRFunction(X=>(x0 + x2*(-(-x0 + x1) - 1.4876591))*2.0591848)
13,0.4560531,(square(x0 + x1) - 3.1128223) * ((x2 - x0) * exp(x1)),0.05102557708520708,(-x0 + x2)*((x0 + x1)**2 - 1*3.1128223)*exp(x1),PySRFunction(X=>(-x0 + x2)*((x0 + x1)**2 - 1*3.1128223)*exp(x1))
14,0.44049886,(exp(x1) * (x2 - x0)) * (square(x0 + square(x1)) - 2.9126718),0.034701392698671105,(-x0 + x2)*((x0 + x1**2)**2 - 1*2.9126718)*exp(x1),PySRFunction(X=>(-x0 + x2)*((x0 + x1**2)**2 - 1*2.9126718)*exp(x1))
15,0.42233726,"((exp(aq(x2, square((x1 - x2) * 11.436271))) * x2) - x0) * -2.9710987",0.042103668241584694,(-x0 + x2*exp(x2/sqrt(17105.5779482528*(x1 - x2)**4 + 1)))*(-2.9710987),PySRFunction(X=>(-x0 + x2*exp(x2/sqrt(17105.5779482528*(x1 - x2)**4 + 1)))*(-2.9710987))
16,0.39222202,"((exp(aq(x1, (x2 - x1) * -16.982687)) * x2) - x0) * (x0 - 3.3880982)",0.07397613215282924,(-x0 + x2*exp(x1/sqrt(288.411657739969*(-x1 + x2)**2 + 1)))*(x0 - 1*3.3880982),PySRFunction(X=>(-x0 + x2*exp(x1/sqrt(288.411657739969*(-x1 + x2)**2 + 1)))*(x0 - 1*3.3880982))
17,0.34715205,"(square(aq(exp(aq(x2, (x2 - x1) * 15.144208)), x0)) * (x2 - x0)) * -2.754087",0.12206518860011963,(exp(2*x2/sqrt(229.347035947264*(-x1 + x2)**2 + 1))/(x0**2 + 1))*(-x0 + x2)*(-2.754087),PySRFunction(X=>(exp(2*x2/sqrt(229.347035947264*(-x1 + x2)**2 + 1))/(x0**2 + 1))*(-x0 + x2)*(-2.754087))
19,0.31513488,"square(aq(exp(aq(x2, (aq(x2, -0.31804588) - x1) * 13.014487)), x0)) * ((x2 - x0) * -2.5960283)",0.04838106537784585,(exp(2*x2/sqrt(169.376871873169*(-x1 + 0.952963202000326*x2)**2 + 1))/(x0**2 + 1))*(-x0 + x2)*(-2.5960283),PySRFunction(X=>(exp(2*x2/sqrt(169.376871873169*(-x1 + 0.952963202000326*x2)**2 + 1))/(x0**2 + 1))*(-x0 + x2)*(-2.5960283))
20,0.2780201,"square(exp(aq(x2, (x2 - x1) * 10.548706))) * (((x0 * exp(x1)) - 2.648901) * (x2 - x0))",0.12530732441920697,(-x0 + x2)*(x0*exp(x1) - 1*2.648901)*exp(2*x2/sqrt(111.275198274436*(-x1 + x2)**2 + 1)),PySRFunction(X=>(-x0 + x2)*(x0*exp(x1) - 1*2.648901)*exp(2*x2/sqrt(111.275198274436*(-x1 + x2)**2 + 1)))
21,0.2251484,"(x2 - x0) * (square(exp(aq(x2, (x1 - 0.76577425) * 10.28123))) * (square(exp(x0 * x1)) - 3.5587597))",0.21093367288643391,(-x0 + x2)*(exp(2*x0*x1) - 1*3.5587597)*exp(2*x2/sqrt(105.7036903129*(x1 - 1*0.76577425)**2 + 1)),PySRFunction(X=>(-x0 + x2)*(exp(2*x0*x1) - 1*3.5587597)*exp(2*x2/sqrt(105.7036903129*(x1 - 1*0.76577425)**2 + 1)))
