# param=bhfeedback z=3.6 tol=0.25 log_space=True source=results/paper_production_20260630_perz_sobolev_z2.6-4.2/sens_maxsize40_value/refit/z3.6/pareto_bhfeedback.csv
Complexity,Loss,grad_err,value_mse,n_keep,gate_pass,x0_enters
39,0.9279827,0.8138859228036377,2.6285186313666745e-05,48,False,True
37,0.9305791,0.9984567333897074,2.6324528598527922e-05,48,False,True
35,0.94251335,0.8513982104296067,2.644599279272439e-05,48,False,True
34,0.944628,1.700177376961427,2.6083489195996612e-05,48,False,True
33,0.9477958,1.390631589324469,2.6053803266760412e-05,48,False,True
32,0.9496695,1.5366399966970885,2.645225084558736e-05,48,False,True
31,0.957803,1.574513391953049,2.604542830218843e-05,48,False,True
30,0.9611373,1.4615856234968074,2.622016315974736e-05,48,False,True
29,0.96121055,1.455193003792465,2.6182934721939895e-05,48,False,True
27,0.96136665,1.463183571670145,2.6229595203136106e-05,48,False,True
26,0.9691463,0.729366340111596,2.6274316275569227e-05,48,False,True
25,0.9756585,0.7138178197350579,2.6397184441374715e-05,48,False,True
24,0.9828411,0.6998109544600952,2.63623155953574e-05,48,False,True
23,0.9912534,0.6589165445418418,2.627613133048419e-05,48,False,True
22,0.9994474,0.7815339832673062,2.6344146512271408e-05,48,False,True
21,1.0017815,0.9612798382156207,2.6272939427589564e-05,48,False,True
19,1.0099498,0.9611306948878455,2.6249350394105124e-05,48,False,True
18,1.0110122,1.1122681778121453,2.6312166767182103e-05,48,False,True
17,1.0191125,1.2748680616520458,2.6495033129689838e-05,48,False,True
16,1.0263698,1.2748680616536716,2.6510648280513132e-05,48,False,True
14,1.1088554,1.2748680616536716,2.759378415395228e-05,48,False,True
13,1.2679738,1.3352853855510554,2.7043829336365904e-05,48,False,True
12,1.2726403,1.3352853855510554,2.7058873088181844e-05,48,False,True
11,1.2735189,1.3352853855510554,2.7106536831895493e-05,48,False,True
10,1.3588037,1.3352853855510554,2.845839711374542e-05,48,False,True
