# param=hireionz z=3.6 tol=0.25 log_space=True source=results/paper_production_20260630_perz_sobolev_z2.6-4.2/sens_maxsize40_value/refit/z3.6/pareto_hireionz.csv
Complexity,Loss,grad_err,value_mse,n_keep,gate_pass,x0_enters
40,0.27645206,0.20958257589977558,1.5923165726427332e-05,48,True,True
39,0.28086895,0.08920410904312803,1.610151900592144e-05,48,True,True
38,0.28527734,0.07618734448388931,1.6377802880866574e-05,48,True,True
37,0.29401356,0.059608210572815234,1.5128307007273541e-05,48,True,True
36,0.31303006,0.06194871273675984,1.8843107523023446e-05,48,True,True
35,0.31594652,0.1644869533248859,1.6359926817161317e-05,48,True,True
34,0.32430476,0.13210089634239297,1.4618671103733618e-05,48,True,True
33,0.32779548,0.12983177481564728,1.4808255089110728e-05,48,True,True
32,0.34644622,0.11116118339625819,1.6495294219883293e-05,48,True,True
30,0.35106146,0.16470261187136248,1.8108399587633977e-05,48,True,True
28,0.36801136,0.15996636748077142,1.6421519183869623e-05,48,True,True
27,0.38540596,0.15959596759728523,1.958443227860213e-05,48,True,True
26,0.42262813,0.17853638468867639,1.6355793463037328e-05,48,True,True
25,0.44116247,0.17800180835160012,1.956645345026898e-05,48,True,True
24,0.4944124,0.17883284233739405,3.1349761306034673e-05,48,True,True
23,0.5513015,0.24771358904958396,2.4077555248591117e-05,48,True,True
22,0.62078255,0.216409670890849,5.159821035817249e-05,48,True,True
21,0.8596089,0.216409670890849,0.00019026371983717867,48,True,True
20,0.8967153,0.17754907095825523,0.00019295014003118977,48,True,True
18,0.9759038,0.21979042818487687,0.00021981809386878594,48,True,True
16,1.0922294,0.322673984268059,0.0002245313776657903,48,False,True
15,1.2800221,0.344591216466659,0.0003004633376472021,48,False,True
13,1.4626857,0.3382334621186322,0.00034698049362820633,48,False,True
10,3.195413,0.3131414860023988,0.0007986143038211977,48,False,True
9,3.3153508,0.28608207439043615,0.0008074922252754936,48,False,True
7,3.5198417,0.3062587137756205,0.0007046615385638351,48,False,True
