# param=hireionz z=3.6 tol=0.25 log_space=True source=results/paper_production_20260630_perz_sobolev_z2.6-4.2/sobolev/refit/z3.6/pareto_hireionz.csv
Complexity,Loss,grad_err,value_mse,n_keep,gate_pass,x0_enters
20,8.226795,0.1075153207352057,0.0006838820506291356,48,True,True
19,8.576644,0.16666082992447684,0.0007886249542506074,48,True,True
18,9.601832,0.1358583595227833,0.0007139172403077016,48,True,True
17,10.028034,0.16072686977572825,0.0006987245270350978,48,True,True
16,11.149277,0.18802807277453554,0.0007404082815237408,48,True,True
15,13.205698,0.16885623784186649,0.0007632160145137367,48,True,True
14,15.735954,0.20426056301983886,0.0007477250405063435,48,True,True
13,15.98078,0.17266844093386746,0.0006244963050226146,48,True,True
12,16.623476,0.3272637533160045,0.0007563839067200436,48,False,True
11,17.102959,0.31896946602813353,0.0005340431902644231,48,False,True
10,19.596256,0.22799864251380458,0.0006660861343122617,48,True,True
9,21.173618,0.2874747242099999,0.0005073952743862189,48,False,True
8,25.883814,0.10656103145845336,0.0005435128217737388,48,True,True
7,30.936462,0.23039660676809048,0.0003906958760305735,48,True,True
6,32.46287,0.15026201084416435,0.0005452272043833614,48,True,True
5,38.239334,0.08163043110050588,0.0005715409477392743,48,True,True
3,56.24613,0.11507749157544778,0.0006870930468788276,48,True,True
