# param=alphaq z=3.6 tol=0.25 log_space=True git=7aa26af source=results/paper_production_20260630_perz_sobolev_z2.6-4.2/sens_maxsize40_sobolev/refit/z3.6/pareto_alphaq.csv
Complexity,Loss,grad_err,value_mse,n_keep,gate_pass,x0_enters
40,3.5767817,0.11138439937793004,2.833126544663433e-05,48,True,True
39,3.5768192,0.11138439937793004,2.833126544663433e-05,48,True,True
38,3.7684004,0.11439921798905633,2.8322661265361245e-05,48,True,True
37,4.0097055,0.10602214437567292,2.794902330536801e-05,48,True,True
36,4.1670966,0.10880221879381119,2.8085540429699824e-05,48,True,True
35,4.258624,0.1035386345457332,2.7832236027246847e-05,48,True,True
34,4.466179,0.11050842226858953,3.0175933650550117e-05,48,True,True
33,4.9060526,0.10360250845041474,2.81245643150056e-05,48,True,True
32,5.09207,0.10947580965560083,2.9776706944495064e-05,48,True,True
31,5.563999,0.12665472215896545,4.082838144273649e-05,48,True,True
30,6.0414824,0.10930264777424342,0.00019068084128978234,48,True,True
29,6.112767,0.2390162807333875,2.7633128672963195e-05,48,True,True
27,6.3315845,0.17576889245733468,3.062895633459588e-05,48,True,True
26,6.561835,0.10117019985801512,3.0969221213561874e-05,48,True,True
25,6.5717773,0.10069213327149013,3.015258625098533e-05,48,True,True
24,7.043576,0.21401230607987776,0.00015055451814770257,48,True,True
23,7.3377433,0.09772985338284551,0.0001997947572323241,48,True,True
22,7.762369,0.21458810242222948,0.00015575867935138746,48,True,True
21,8.241465,0.10312592540765064,0.0002116130584949023,48,True,True
20,8.606318,0.21525170359290147,0.00015280155650784752,48,True,True
19,9.261552,0.11601014226413148,3.992377478952559e-05,48,True,True
18,10.180479,0.09361678390900896,3.8373346479218404e-05,48,True,True
17,10.4278755,0.120765109351606,0.0002429903195934848,48,True,True
16,11.530576,0.0954511328129346,0.00027981059490091035,48,True,True
15,12.707232,0.1252920196858192,0.0005133072709931865,48,True,True
14,13.190177,0.09763000751552953,0.00048778076072368207,48,True,True
13,16.81967,0.09934476619305077,0.0004866287719089457,48,True,True
12,19.914059,0.09155452453732033,0.0002858373083965839,48,True,True
11,24.299969,0.13127547651551852,0.00029921342818577096,48,True,True
10,27.951591,0.1916963658735033,0.0003510180596136278,48,True,True
9,30.447681,0.24920557520465586,0.00036298553585254655,48,True,True
8,35.432396,0.25131841228446206,0.0003483633076279802,48,False,True
7,38.636482,0.37052479792295545,0.00048260318457991576,48,False,True
6,39.294106,0.24100938955030288,0.00038299852614936497,48,True,True
5,40.12986,0.18731905237931845,0.00034436197486025215,48,True,True
3,41.74044,0.1340527406617767,0.00030624314270543085,48,True,True
