# param=bhfeedback z=3.6 tol=0.25 log_space=True git=a84e36d+dirty source=results/paper_production_20260630_perz_sobolev_z2.6-4.2/seed_band/z3.6_seed4_value/refit/z3.6/pareto_bhfeedback.csv
Complexity,Loss,grad_err,value_mse,n_keep,gate_pass,x0_enters
20,0.9861488,0.7052576990516977,2.806074764619446e-05,48,False,True
18,0.9882231,0.7216160426724938,2.8196065315646903e-05,48,False,True
16,1.0215863,1.274868069346247,2.7375762191202423e-05,48,False,True
15,1.1015135,0.7311822622797394,2.8535326638014813e-05,48,False,True
14,1.1066316,1.2748680693432348,2.8553972094906045e-05,48,False,True
13,1.2159165,1.1147056115872984,3.0849547001686245e-05,48,False,True
12,1.2726452,1.3352854706675978,2.705059383798453e-05,48,False,True
11,1.2735225,1.3352854706675978,2.711330836077528e-05,48,False,True
10,1.3561981,1.3352854706675978,2.883862821689024e-05,48,False,True
