# param=dtau0 z=3.6 tol=0.25 log_space=True git=a84e36d+dirty source=results/paper_production_20260630_perz_sobolev_z2.6-4.2/seed_band/z3.6_seed4_value/refit/z3.6/pareto_dtau0.csv
Complexity,Loss,grad_err,value_mse,n_keep,gate_pass,x0_enters
19,0.0009514879,0.008549768003357605,2.158416281192317e-06,48,True,True
18,0.00096307497,0.008550094464662927,2.1548941652957227e-06,48,True,True
16,0.0010507329,0.008550433944969515,2.34468342730979e-06,48,True,True
15,0.0011054894,0.008549948758985071,2.228081735922723e-06,48,True,True
14,0.0013842748,0.008550145286837951,2.8645729361304348e-06,48,True,True
12,0.001994717,0.007483764500807566,2.8717458727187544e-06,48,True,True
11,0.0043175123,0.029586155199808506,8.764312797992824e-06,48,True,True
10,0.0069889673,0.017179619759503884,6.288460747135803e-06,48,True,True
9,0.019113036,0.06738713678747205,1.8999863994651304e-05,48,True,True
8,0.035082687,0.023686050166301986,7.120917693979913e-05,48,True,True
7,0.048714757,0.08372437434855629,8.833367393771028e-05,48,True,True
5,0.08669644,0.040744807663084526,7.175926616490144e-05,48,True,True
4,0.5191014,0.5816754325867215,0.00042509413814567225,48,False,True
3,0.8041895,0.7095447301906518,0.0009575323406223625,48,False,True
