Complexity,Loss,Equation,score,sympy_format,lambda_format
1,103.10618,-0.50404704,0.0,-0.504047040000000,PySRFunction(X=>-0.504047040000000)
2,74.2525,exp(x0),0.32828788388089364,exp(x0),PySRFunction(X=>exp(x0))
3,52.47669,x0 * 3.0834138,0.34710237614926404,x0*3.0834138,PySRFunction(X=>x0*3.0834138)
4,47.209827,log(x0 + 0.12235858),0.1057670009267759,log(x0 + 0.12235858),PySRFunction(X=>log(x0 + 0.12235858))
5,39.440174,log(square(x0 + 0.28060794)),0.1798171285842075,log((x0 + 0.28060794)**2),PySRFunction(X=>log((x0 + 0.28060794)**2))
6,37.59998,square(x0 - 1.109015) * -2.630728,0.047781423008594934,(x0 - 1*1.109015)**2*(-2.630728),PySRFunction(X=>(x0 - 1*1.109015)**2*(-2.630728))
8,36.39109,"square(x0 - aq(1.228961, x1)) * -2.443483",0.016339777010733445,(x0 - 1.228961/sqrt(x1**2 + 1))**2*(-2.443483),PySRFunction(X=>(x0 - 1.228961/sqrt(x1**2 + 1))**2*(-2.443483))
9,26.22623,x0 - square(1.5571626 - (x0 * exp(x1))),0.3275639094655928,x0 - (1.5571626 - x0*exp(x1))**2,PySRFunction(X=>x0 - (1.5571626 - x0*exp(x1))**2)
11,23.943169,x0 - square(1.4837929 - (x0 * (x1 + exp(x1)))),0.04553849551312215,x0 - (1.4837929 - x0*(x1 + exp(x1)))**2,PySRFunction(X=>x0 - (1.4837929 - x0*(x1 + exp(x1)))**2)
12,21.492315,x0 - square(((x0 * (x1 + 0.31268197)) * 2.630678) + -1.6530397),0.10798763459192659,x0 - (x0*(x1 + 0.31268197)*2.630678 - 1.6530397)**2,PySRFunction(X=>x0 - (x0*(x1 + 0.31268197)*2.630678 - 1.6530397)**2)
14,19.295982,x0 - (x2 * square(((x1 + 0.33408466) * (x0 * 3.2653477)) + -2.2197504)),0.053899270833532256,x0 - x2*((x1 + 0.33408466)*x0*3.2653477 - 2.2197504)**2,PySRFunction(X=>x0 - x2*((x1 + 0.33408466)*x0*3.2653477 - 2.2197504)**2)
15,18.511951,"x0 - square(aq(((x1 + 0.29596636) * (x0 * 3.0541308)) + -1.9269365, log(x2)))",0.04148036419242126,x0 - (3.0541308*x0*(x1 + 0.29596636) - 1.9269365)**2/(log(x2)**2 + 1),PySRFunction(X=>x0 - (3.0541308*x0*(x1 + 0.29596636) - 1.9269365)**2/(log(x2)**2 + 1))
16,17.31229,x0 - square(((x2 + 2.473821) - ((x0 + x1) * 2.240227)) * (x1 + 0.44691902)),0.06699986960600782,x0 - (x1 + 0.44691902)**2*(x2 - 2.240227*(x0 + x1) + 2.473821)**2,PySRFunction(X=>x0 - (x1 + 0.44691902)**2*(x2 - 2.240227*(x0 + x1) + 2.473821)**2)
18,17.214062,x0 - (square(((x2 + 2.1669617) - ((x0 + x1) * 2.0125906)) * (x1 + 0.43856508)) * 1.2529813),0.0028450229848813566,x0 - 1.2529813*(x1 + 0.43856508)**2*(x2 - 2.0125906*(x0 + x1) + 2.1669617)**2,PySRFunction(X=>x0 - 1.2529813*(x1 + 0.43856508)**2*(x2 - 2.0125906*(x0 + x1) + 2.1669617)**2)
19,16.99946,square(x0) - square(((x2 + (2.7746701 - ((x0 + x1) * 2.2170851))) * (x1 + 0.5450762)) - 0.48422557),0.012545029094502355,x0**2 - ((x1 + 0.5450762)*(x2 - 2.2170851*(x0 + x1) + 2.7746701) - 1*0.48422557)**2,PySRFunction(X=>x0**2 - ((x1 + 0.5450762)*(x2 - 2.2170851*(x0 + x1) + 2.7746701) - 1*0.48422557)**2)
