Complexity,Loss,Equation,score,sympy_format,lambda_format
1,62.553104,-0.5492091,0.0,-0.549209100000000,PySRFunction(X=>-0.549209100000000)
2,59.492104,square(x0),0.050172262119208354,x0**2,PySRFunction(X=>x0**2)
3,57.174217,x0 * x1,0.03974055284463302,x0*x1,PySRFunction(X=>x0*x1)
4,53.906273,x1 * exp(x0),0.05885619168608418,x1*exp(x0),PySRFunction(X=>x1*exp(x0))
5,48.81811,x1 * (x0 * 4.375686),0.09914550275883766,x1*x0*4.375686,PySRFunction(X=>x1*x0*4.375686)
6,46.680603,square((x0 + x1) - x2),0.044772625500760374,(x0 + x1 - x2)**2,PySRFunction(X=>(x0 + x1 - x2)**2)
7,42.212784,(x1 + -0.21182518) * (x0 * 7.1387186),0.10060561151868809,(x1 - 0.21182518)*x0*7.1387186,PySRFunction(X=>(x1 - 0.21182518)*x0*7.1387186)
8,34.49474,square(log(exp(x1 + x0) + -0.7134479)),0.2019162649086066,log(exp(x0 + x1) - 0.7134479)**2,PySRFunction(X=>log(exp(x0 + x1) - 0.7134479)**2)
9,25.830748,"x0 * (aq(-7.641997, x1 * -17.17607) + 3.9335783)",0.2892412833816586,x0*(3.9335783 - 7.641997/sqrt(295.0173806449*x1**2 + 1)),PySRFunction(X=>x0*(3.9335783 - 7.641997/sqrt(295.0173806449*x1**2 + 1)))
10,22.58426,"square((x0 * -1.6933501) + aq(1.9451785, x1 * 31.582745))",0.1343123618035641,(x0*(-1.6933501) + 1.9451785/sqrt(997.469781735025*x1**2 + 1))**2,PySRFunction(X=>(x0*(-1.6933501) + 1.9451785/sqrt(997.469781735025*x1**2 + 1))**2)
11,18.316792,"(aq(aq(-10.470228, x1 * 14.434426), x0) - -4.088185) * x0",0.20943496871791586,x0*(-1*(-4.088185) - 10.470228/(sqrt(x0**2 + 1)*sqrt(208.352653949476*x1**2 + 1))),PySRFunction(X=>x0*(-1*(-4.088185) - 10.470228/(sqrt(x0**2 + 1)*sqrt(208.352653949476*x1**2 + 1))))
12,14.308266,"aq(-10.147139, -1.2717844 - (x0 + log(x1 + 0.07760349))) + 7.604002",0.24698082252027376,7.604002 - 10.147139/sqrt((-x0 - log(x1 + 0.07760349) - 1.2717844)**2 + 1),PySRFunction(X=>7.604002 - 10.147139/sqrt((-x0 - log(x1 + 0.07760349) - 1.2717844)**2 + 1))
13,13.275106,"aq(-9.909802, log(log(x1 + 0.19203144) - -1.8836821) + x0) + 7.727317",0.0749468601917942,7.727317 - 9.909802/sqrt((x0 + log(log(x1 + 0.19203144) + 1.8836821))**2 + 1),PySRFunction(X=>7.727317 - 9.909802/sqrt((x0 + log(log(x1 + 0.19203144) + 1.8836821))**2 + 1))
14,12.7287855,"aq(-11.980013, (log(x1 + 0.09894841) - -1.2055693) + aq(x0, x2)) + 9.34597",0.04202454856836518,9.34597 - 11.980013/sqrt((x0/sqrt(x2**2 + 1) + log(x1 + 0.09894841) + 1.2055693)**2 + 1),PySRFunction(X=>9.34597 - 11.980013/sqrt((x0/sqrt(x2**2 + 1) + log(x1 + 0.09894841) + 1.2055693)**2 + 1))
15,11.32767,"aq(-11.795383, log(log(x1 + 0.2029665) - -1.8803322) + aq(x0, x2)) + 9.525111",0.116617598290739,9.525111 - 11.795383/sqrt((x0/sqrt(x2**2 + 1) + log(log(x1 + 0.2029665) + 1.8803322))**2 + 1),PySRFunction(X=>9.525111 - 11.795383/sqrt((x0/sqrt(x2**2 + 1) + log(log(x1 + 0.2029665) + 1.8803322))**2 + 1))
16,11.0915985,"aq(-11.8040495, (log(x1 + 0.069002844) - (x1 + -1.4905782)) + aq(x0, x2)) + 9.60972",0.021060475331996484,9.60972 - 11.8040495/sqrt((x0/sqrt(x2**2 + 1) - x1 + log(x1 + 0.069002844) + 1.4905782)**2 + 1),PySRFunction(X=>9.60972 - 11.8040495/sqrt((x0/sqrt(x2**2 + 1) - x1 + log(x1 + 0.069002844) + 1.4905782)**2 + 1))
17,10.026624,"aq(-12.608547, aq(log(log(x1 + 0.2062367) - -1.8723297) + aq(x0, x2), x1)) + 10.453693",0.10094397475378249,10.453693 - 12.608547/sqrt(1 + (x0/sqrt(x2**2 + 1) + log(log(x1 + 0.2062367) + 1.8723297))**2/(x1**2 + 1)),PySRFunction(X=>10.453693 - 12.608547/sqrt(1 + (x0/sqrt(x2**2 + 1) + log(log(x1 + 0.2062367) + 1.8723297))**2/(x1**2 + 1)))
18,9.441854,"aq(-13.981556, log(x1 + 0.08773555) + aq(aq(x0, x2) - -1.3231122, x1 + x1)) + 11.789807",0.060091595906454874,11.789807 - 13.981556/sqrt((log(x1 + 0.08773555) + (x0/sqrt(x2**2 + 1) + 1.3231122)/sqrt(4*x1**2 + 1))**2 + 1),PySRFunction(X=>11.789807 - 13.981556/sqrt((log(x1 + 0.08773555) + (x0/sqrt(x2**2 + 1) + 1.3231122)/sqrt(4*x1**2 + 1))**2 + 1))
20,9.101224,"aq(-13.662154, log(x1 + 0.08607293) + ((aq(x0, x2 + x1) - aq(-4.27231, x1)) - 2.9348428)) + 11.659278",0.018371724603307375,11.659278 - 13.662154/sqrt((x0/sqrt((x1 + x2)**2 + 1) + log(x1 + 0.08607293) - 2.9348428 + 4.27231/sqrt(x1**2 + 1))**2 + 1),PySRFunction(X=>11.659278 - 13.662154/sqrt((x0/sqrt((x1 + x2)**2 + 1) + log(x1 + 0.08607293) - 2.9348428 + 4.27231/sqrt(x1**2 + 1))**2 + 1))
