# param=omegamh2 z=3.6 tol=0.25 log_space=True git=a84e36d+dirty source=results/paper_production_20260630_perz_sobolev_z2.6-4.2/seed_band/z3.6_seed3_value/refit/z3.6/pareto_omegamh2.csv
Complexity,Loss,grad_err,value_mse,n_keep,gate_pass,x0_enters
17,4.047156,0.24089769595951427,0.00013387949382959852,48,True,True
16,4.4604044,0.19365870583804612,0.00012110015544569984,48,True,True
15,4.6175356,0.2410313477110842,0.00013730440157302758,48,True,True
14,4.9131126,0.27687491495624883,0.00015380722922907347,48,False,True
13,5.2834496,0.28698248131570325,0.000158385597499173,48,False,True
12,5.524533,0.3110473767131813,0.00018408594409698295,48,False,True
11,6.0576563,0.29006733015409303,0.00021104942339590963,48,False,True
10,6.167695,0.25809694349941026,0.00021465745331554769,48,False,True
9,6.19706,0.2177883371259008,0.0002130166323498008,48,True,True
7,6.3302073,0.2704240324468088,0.00021790673915583208,48,False,True
6,6.9137006,0.7851231893001149,0.0002286822209981607,48,False,True
