# param=heref z=3.6 tol=0.25 log_space=True git=7aa26af source=results/paper_production_20260630_perz_sobolev_z2.6-4.2/sens_maxsize30_value/refit/z3.6/pareto_heref.csv
Complexity,Loss,grad_err,value_mse,n_keep,gate_pass,x0_enters
30,0.40717065,0.08495826508341009,2.0914215835969082e-05,48,True,True
29,0.4148286,0.08479664822735045,2.089115632418348e-05,48,True,True
27,0.4306011,0.08696191215403559,2.088419504352581e-05,48,True,True
26,0.43957686,0.07965518668608662,2.0996595599017653e-05,48,True,True
25,0.47365215,0.11758409813170878,2.3985181434863205e-05,48,True,True
24,0.487188,0.08933823361778515,2.2684004354874786e-05,48,True,True
23,0.49166483,0.12081914262213966,2.4026602256572626e-05,48,True,True
22,0.49826935,0.11566261936183031,2.275339146977052e-05,48,True,True
21,0.50194424,0.12089745058431911,2.4564785137294125e-05,48,True,True
20,0.521187,0.1089098194601476,2.341233504689646e-05,48,True,True
18,0.5696459,0.10514384289362766,2.3495628969961872e-05,48,True,True
17,0.6547951,0.15859433828338343,2.3011504267177813e-05,48,True,True
15,0.8030223,0.18692289747104018,3.335267904571261e-05,48,True,True
14,0.9682598,0.20308124407176953,4.286742981278278e-05,48,True,True
13,1.2749346,0.07036015189694361,6.895702161738747e-05,48,True,True
12,1.2904692,0.06845806102348806,7.138353700466467e-05,48,True,True
11,1.4216115,0.07907279774997178,7.219933099042728e-05,48,True,True
10,1.717004,0.21479935543748185,8.742583117846875e-05,48,True,True
9,2.0068703,0.205179338682484,0.00012958533720999394,48,True,True
8,2.2423701,0.045071225227791056,0.00017991663987371273,48,True,True
7,2.4100072,0.23837854887433074,0.00018635280175230198,48,True,True
6,3.686691,0.6232891607633491,0.00022568993468808477,48,False,True
