# param=alphaq z=3.6 tol=0.25 log_space=True git=7aa26af source=results/paper_production_20260630_perz_sobolev_z2.6-4.2/sens_maxsize30_value/refit/z3.6/pareto_alphaq.csv
Complexity,Loss,grad_err,value_mse,n_keep,gate_pass,x0_enters
30,0.16953562,0.4315337080936741,3.0413904303889205e-05,48,False,True
28,0.1695361,0.42684900934008624,3.037218762570139e-05,48,False,True
27,0.17182459,0.3750144396081346,3.073233726574561e-05,48,False,True
26,0.17543839,0.3833302806884186,3.059084812353371e-05,48,False,True
25,0.17578883,0.5262662161130236,3.275073744825067e-05,48,False,True
24,0.181254,0.5317993309109175,3.272799976292511e-05,48,False,True
23,0.18797527,0.49035357078547204,3.241395260091135e-05,48,False,True
22,0.19298351,0.49692215289623437,3.2564456117697555e-05,48,False,True
21,0.20060633,0.5365899111390923,3.322325113651627e-05,48,False,True
20,0.21172172,0.4915093040191078,3.349809910606435e-05,48,False,True
19,0.26917526,0.5199815994236494,4.051685684074654e-05,48,False,True
18,0.32391784,0.4329128625483871,5.497526387473473e-05,48,False,True
17,0.5960689,0.45066151770238644,6.105580375590907e-05,48,False,True
16,0.6795748,0.5742252968241468,3.4056506448637585e-05,48,False,True
15,0.77478164,0.5893817214891452,3.825877997735632e-05,48,False,True
14,1.148313,0.6545530452992367,5.712310546673662e-05,48,False,True
7,2.803663,0.6802493436972381,7.139335494521543e-05,48,False,True
6,3.042656,0.8294309005787849,0.00010859304138406548,48,False,True
