# param=ns z=3.6 tol=0.25 log_space=True source=results/paper_production_20260630_perz_sobolev_z2.6-4.2/sens_maxsize30_value/refit/z3.6/pareto_ns.csv
Complexity,Loss,grad_err,value_mse,n_keep,gate_pass,x0_enters
30,0.4951089,0.4404082466111329,0.00043874627531686724,48,False,True
28,0.50192624,0.4430671439545155,0.00045970968465723747,48,False,True
27,0.5245772,0.3351063821572999,0.0005278424482346327,48,False,True
26,0.5252623,0.4091597124754334,0.000467634141462952,48,False,True
25,0.5428399,0.33510638215696287,0.000571337285628753,48,False,True
24,0.5573448,0.43635218686863886,0.0005528684892224724,48,False,True
22,0.5855722,0.5403466672432469,0.0006390379302266085,48,False,True
21,0.6373359,0.557527953882402,0.0007824155082419945,48,False,True
19,0.6875743,0.7064865196384186,0.0009547544213817128,48,False,True
18,0.7170855,0.5634693068975658,0.0010866506521958498,48,False,True
17,0.7518598,0.7113596728200298,0.0012316179290732896,48,False,True
16,0.80119455,0.697016163529804,0.0013529878451109438,48,False,True
15,0.837484,0.9185319340994103,0.001427887402437555,48,False,True
13,0.84517485,0.9145231148495006,0.001432349030364429,48,False,True
12,0.9407125,0.83706012458514,0.0015117531653083072,48,False,True
8,1.7445225,0.7508457894807032,0.0023620738752873215,48,False,True
