# param=alphaq z=4.2 tol=0.25 log_space=True source=results/single_z_z4.2_sobolev/refit/z4.2/pareto_alphaq.csv
Complexity,Loss,grad_err,value_mse,n_keep,gate_pass,x0_enters
19,39.801308,1.556074991505892,0.000217131852553475,48,False,True
18,43.64705,1.3221662950686606,0.00020233188154216073,48,False,True
17,44.38373,1.77163975652939,0.0002194017164547886,48,False,True
16,44.900265,1.1907410347220775,0.00020416701787891848,48,False,True
14,45.484444,1.3701335983072012,0.00021408680714088594,48,False,True
12,47.42068,1.3424919176371293,0.00021526189251300763,48,False,True
11,62.21132,1.0695444353139139,0.00021459901767700038,48,False,True
10,71.53734,2.2327515653792647,0.00021573989857344206,48,False,True
9,82.57187,1.105892866665485,0.00020169844536058868,48,False,True
7,92.29556,0.9614368727611364,0.00021451064972077236,48,False,True
6,99.921745,0.9637870195274093,0.0001943407437442377,48,False,True
