# param=omegamh2 z=2.6 tol=0.25 log_space=True source=results/single_z_z2.6_sobolev/refit/z2.6/pareto_omegamh2.csv
Complexity,Loss,grad_err,value_mse,n_keep,gate_pass,x0_enters
20,17.467564,0.16162295064685195,6.0317333884518054e-05,48,True,True
19,17.51699,0.16917567380694476,6.328194851428978e-05,48,True,True
17,17.693642,0.16205024844670113,6.07223120124314e-05,48,True,True
15,21.576473,0.2005313741914596,0.00012236404417754663,48,True,True
14,22.36724,0.16873808654084144,0.00012585124807419732,48,True,True
13,22.548094,0.21473277254352252,7.82364345687498e-05,48,True,True
11,23.662086,0.27317681596767757,7.543692097323412e-05,48,False,True
9,24.863018,0.08837157849508548,8.753728517676946e-05,48,True,True
7,27.686049,0.2369193044683613,7.869989686255011e-05,48,True,True
5,39.385315,0.07846995686655778,0.0005445229142007887,48,True,True
4,52.20291,0.3246860367302731,0.0003453062133894311,48,False,True
3,57.69044,0.42812993474666905,0.00011573627314717102,48,False,True
2,91.10041,0.5786247664274595,0.0033535621112574434,48,False,True
1,100.012764,0.7797147127182332,0.0025389206408257237,48,False,True
