# param=ns z=2.6 tol=0.25 log_space=True git=7aa26af source=results/paper_production_20260630_perz_sobolev_z2.6-4.2/sobolev/refit/z2.6/pareto_ns.csv
Complexity,Loss,grad_err,value_mse,n_keep,gate_pass,x0_enters
14,21.280363,0.23554761139218122,0.0032247953202636723,48,True,True
13,23.167055,0.17528170850417146,0.003747697997431527,48,True,True
12,23.261538,0.25491455676908675,0.0032415806641159883,48,False,True
11,25.742815,0.2180339643288295,0.003021418344785009,48,True,True
10,29.100653,0.1615994579302189,0.004148906443191539,48,True,True
9,32.436974,0.2705199674875982,0.00419464763984117,48,False,True
8,44.191402,0.4572631024251411,0.0035967201228287553,48,False,True
7,48.676373,0.5376317059785286,0.0034096257932603818,48,False,True
6,63.07196,0.9355905526362069,0.0027099947699153137,48,False,True
5,65.569595,0.7605334019716854,0.004138423528354158,48,False,True
4,70.91205,0.8726649085338003,0.0037396842332081182,48,False,True
3,73.65284,0.9387588431834385,0.0027782600934364386,48,False,True
