Complexity,Loss,Equation,score,sympy_format,lambda_format
1,102.10576,-8.749041,0.0,-8.74904100000000,PySRFunction(X=>-8.74904100000000)
3,56.172863,x2 * -17.499037,0.2987876816721239,x2*(-17.499037),PySRFunction(X=>x2*(-17.499037))
4,34.557384,square(x2) * -25.733604,0.48581252888778675,x2**2*(-25.733604),PySRFunction(X=>x2**2*(-25.733604))
5,25.550932,17.49742 - (x2 * 43.745037),0.30194745314690796,17.49742 - 43.745037*x2,PySRFunction(X=>17.49742 - 43.745037*x2)
7,21.536682,"17.32345 - (aq(x2, x1) * 45.767994)",0.0854580863068651,17.32345 - 45.767994*x2/sqrt(x1**2 + 1),PySRFunction(X=>17.32345 - 45.767994*x2/sqrt(x1**2 + 1))
8,18.339773,"18.136467 - (x2 * aq(46.066795, square(x1)))",0.16068553143142317,18.136467 - x2*46.066795/sqrt(x1**4 + 1),PySRFunction(X=>18.136467 - x2*46.066795/sqrt(x1**4 + 1))
9,17.024267,"(0.15809502 - square(aq(x2, square(x1)))) * 39.411625",0.07443229265753332,(0.15809502 - x2**2/(x1**4 + 1))*39.411625,PySRFunction(X=>(0.15809502 - x2**2/(x1**4 + 1))*39.411625)
10,16.659517,(0.40103245 - x2) * (50.1075 - exp(x1 * 4.0498886)),0.021658152055053094,(0.40103245 - x2)*(50.1075 - exp(x1*4.0498886)),PySRFunction(X=>(0.40103245 - x2)*(50.1075 - exp(x1*4.0498886)))
11,6.1515827,"aq(80.43795, exp(exp(x1)) - 4.6874065) * (0.4000014 - x2)",0.9962722464185976,(0.4000014 - x2)*(80.43795/sqrt((exp(exp(x1)) - 1*4.6874065)**2 + 1)),PySRFunction(X=>(0.4000014 - x2)*(80.43795/sqrt((exp(exp(x1)) - 1*4.6874065)**2 + 1)))
12,6.028621,"aq(0.39999995 - x2, 2.7348163 - exp(x1 * 2.3200767)) * 75.48639",0.02019110360153458,((0.39999995 - x2)/sqrt((2.7348163 - exp(x1*2.3200767))**2 + 1))*75.48639,PySRFunction(X=>((0.39999995 - x2)/sqrt((2.7348163 - exp(x1*2.3200767))**2 + 1))*75.48639)
13,5.1824565,"aq(0.37877396 - aq(x2, x1), 5.0232596 - exp(exp(x1))) * 91.97055",0.15123912304150738,((0.37877396 - x2/sqrt(x1**2 + 1))/sqrt((5.0232596 - exp(exp(x1)))**2 + 1))*91.97055,PySRFunction(X=>((0.37877396 - x2/sqrt(x1**2 + 1))/sqrt((5.0232596 - exp(exp(x1)))**2 + 1))*91.97055)
14,4.6622605,"aq(83.13325 * (0.14344244 - square(aq(x2, x1))), exp(exp(x1)) - 5.130136)",0.10577875530178982,83.13325*(0.14344244 - x2**2/(x1**2 + 1))/sqrt((exp(exp(x1)) - 1*5.130136)**2 + 1),PySRFunction(X=>83.13325*(0.14344244 - x2**2/(x1**2 + 1))/sqrt((exp(exp(x1)) - 1*5.130136)**2 + 1))
15,4.598961,"aq(0.40000764 - x2, 3.0802 - exp(exp((x1 * 2.3036475) + -0.9872777))) * 78.11861",0.013670007940904321,((0.40000764 - x2)/sqrt((3.0802 - exp(exp(x1*2.3036475 - 0.9872777)))**2 + 1))*78.11861,PySRFunction(X=>((0.40000764 - x2)/sqrt((3.0802 - exp(exp(x1*2.3036475 - 0.9872777)))**2 + 1))*78.11861)
16,4.2872434,"(0.39983994 - x2) * aq(79.12358, aq(exp(x1 * 4.2709937) - 7.5225606, x0 - -3.2961664))",0.0701864461128898,(0.39983994 - x2)*(79.12358/sqrt(1 + (exp(x1*4.2709937) - 1*7.5225606)**2/((x0 - 1*(-3.2961664))**2 + 1))),PySRFunction(X=>(0.39983994 - x2)*(79.12358/sqrt(1 + (exp(x1*4.2709937) - 1*7.5225606)**2/((x0 - 1*(-3.2961664))**2 + 1))))
17,4.0796957,"aq((0.39991993 - x2) * 78.22684, aq(exp(exp((x1 * 2.237425) + -0.8784511)) - 3.3767843, x0))",0.04962156000330824,78.22684*(0.39991993 - x2)/sqrt(1 + (exp(exp(x1*2.237425 - 0.8784511)) - 1*3.3767843)**2/(x0**2 + 1)),PySRFunction(X=>78.22684*(0.39991993 - x2)/sqrt(1 + (exp(exp(x1*2.237425 - 0.8784511)) - 1*3.3767843)**2/(x0**2 + 1)))
18,3.8388164,"aq(aq(0.1428135 - square(aq(x2, x1)), exp(exp(x1)) - 5.127877) * 88.56896, x0 + -0.76640356)",0.06085831238066621,88.56896*(0.1428135 - x2**2/(x1**2 + 1))/(sqrt((x0 - 0.76640356)**2 + 1)*sqrt((exp(exp(x1)) - 1*5.127877)**2 + 1)),PySRFunction(X=>88.56896*(0.1428135 - x2**2/(x1**2 + 1))/(sqrt((x0 - 0.76640356)**2 + 1)*sqrt((exp(exp(x1)) - 1*5.127877)**2 + 1)))
19,3.7886238,"aq(aq(0.39927825 - x2, exp(exp((x1 * 2.313542) + -0.9941593)) - 3.072482) * 83.148865, x0 - 0.7651371)",0.013161250224379703,83.148865*(0.39927825 - x2)/(sqrt((x0 - 1*0.7651371)**2 + 1)*sqrt((exp(exp(x1*2.313542 - 0.9941593)) - 1*3.072482)**2 + 1)),PySRFunction(X=>83.148865*(0.39927825 - x2)/(sqrt((x0 - 1*0.7651371)**2 + 1)*sqrt((exp(exp(x1*2.313542 - 0.9941593)) - 1*3.072482)**2 + 1)))
