# param=Ap z=2.6 tol=0.25 log_space=True git=7aa26af source=results/paper_production_20260630_perz_sobolev_z2.6-4.2/value/refit/z2.6/pareto_Ap.csv
Complexity,Loss,grad_err,value_mse,n_keep,gate_pass,x0_enters
20,0.49918547,0.303864868537363,0.00040343275519257054,48,False,True
19,0.51716906,0.43207003688016987,0.0003122425711068496,48,False,True
18,0.57973295,0.3189281367650085,0.0003999559157815942,48,False,True
17,0.6107493,0.4838845036094993,0.0004166554102450936,48,False,True
16,0.6954836,0.4852041629562639,0.0004491553684840375,48,False,True
15,0.8169391,0.6214945226961267,0.0010845770457031823,48,False,True
14,0.8624049,0.7664020298182852,0.0015832131431342154,48,False,True
13,0.9003721,0.8085274466815549,0.002009499964945581,48,False,True
12,0.96106446,0.8085274466815549,0.0018499030342612566,48,False,True
11,1.2323794,0.8085274466815549,0.0019412912889747037,48,False,True
9,1.5002226,0.41037590720642925,0.0009673073968761212,48,False,True
8,1.7451806,0.5788102843007704,0.0008490938714044857,48,False,True
7,1.7503262,0.40416383138176554,0.0006819503235074605,48,False,True
6,1.9601104,0.7721248638977702,0.0030997700489747253,48,False,True
5,2.025225,0.36955669708678485,0.0007026629646657714,48,False,True
4,2.3455665,0.22800042643796808,0.0008253109744698412,48,True,True
3,2.6223767,0.8085274466815549,0.0020393223562771446,48,False,True
