# param=Ap z=3.6 tol=0.25 log_space=True source=results/single_z_stage6_log/refit/z3.6/pareto_Ap.csv
Complexity,Loss,grad_err,value_mse,n_keep,gate_pass,x0_enters
19,0.5695631,0.28719037725650454,0.0001312220096539303,48,False,True
17,0.5868631,0.34497896554652696,0.00019926809533613802,48,False,True
14,0.5989708,0.2940172230886099,0.00016001518394191422,48,False,True
12,0.62544626,0.3119879250832466,0.0001571678427981619,48,False,True
11,0.69104,0.6043852184486215,0.0003186689555381817,48,False,True
10,0.8204403,0.26262376997045944,0.0002933509438895485,48,False,True
9,0.9758222,0.3417853085464726,0.0009402176796030379,48,False,True
7,1.1373404,0.3334428139435946,0.000358959194011996,48,False,True
5,1.8056415,0.32347129263255864,0.0002685381517738673,48,False,True
4,3.2812047,0.10754775046827336,0.0004717036650838848,48,True,True
3,4.1988144,0.7641521199713625,0.0017274896219912105,48,False,True
2,5.2418976,0.9091687563151721,0.0038874943026921613,48,False,True
